hpcd,mdc2,value
20038,5,8844
31322,5,8678
20048,6,6403
30126,6,6365
30012,5,6205
30119,5,6170
20058,6,5976
10024,6,5898
20115,5,5794
30119,6,5765
20124,6,5675
20113,6,5526
30451,5,5521
10031,6,5518
10019,6,5403
10048,6,5332
10058,6,5325
20042,6,5188
10056,6,5174
20046,6,5055
20083,6,5019
20045,6,4971
30866,6,4968
20063,5,4941
10013,6,4938
20003,6,4936
30005,6,4861
10075,6,4842
20049,6,4840
1369,4,4837
20145,6,4826
10055,6,4800
10033,6,4765
20104,6,4678
1346,2,4651
10046,6,4586
30522,6,4556
31138,6,4552
10026,6,4495
20014,6,4492
20124,5,4478
30332,5,4451
30276,6,4443
959,6,4440
20134,5,4426
10047,6,4389
20128,6,4353
20122,6,4352
31152,6,4336
10025,6,4332
1831,6,4326
30866,2,4287
20040,6,4265
10066,6,4249
10028,6,4234
10035,6,4234
1604,6,4218
20089,6,4214
20106,6,4176
30376,6,4164
20066,5,4140
20081,6,4126
30030,6,4098
20090,6,4076
30531,6,4059
20055,6,4053
20062,5,4044
10023,6,4033
10022,6,4026
20105,6,4010
30243,5,3997
20118,6,3996
20110,6,3994
10054,6,3980
20018,6,3976
30745,6,3956
20084,6,3909
10020,6,3893
20034,6,3890
10012,6,3889
20060,6,3883
20137,6,3834
10018,6,3787
20067,6,3771
20120,6,3760
30362,6,3760
20088,6,3758
20116,6,3742
1873,2,3728
10021,6,3717
2788,6,3707
2742,2,3701
20064,6,3695
10034,6,3691
20054,6,3691
20033,6,3680
10061,6,3675
20026,6,3675
20027,6,3670
10045,6,3668
30972,6,3668
10007,6,3664
20062,6,3636
10027,6,3627
20047,6,3610
10032,6,3609
20151,6,3582
20086,6,3575
2534,6,3550
10053,6,3541
20092,6,3540
30119,4,3534
10021,5,3529
30230,6,3529
31016,6,3526
31421,5,3511
30467,6,3506
31053,4,3502
20152,6,3490
20013,6,3488
30974,6,3485
20009,6,3474
10029,6,3459
20029,6,3456
31119,5,3444
20152,5,3429
31216,6,3428
20094,6,3412
10077,6,3408
30820,6,3392
20073,6,3387
30771,6,3373
20074,6,3363
30062,6,3349
20011,6,3332
10065,6,3329
30773,6,3328
31032,5,3314
10001,6,3307
10016,6,3297
31282,6,3293
30038,6,3287
20116,5,3286
20101,6,3284
20008,6,3282
30427,6,3279
20059,5,3265
10072,6,3258
20050,6,3258
10052,6,3255
1835,2,3242
10060,6,3237
30902,6,3229
90106,6,3220
20072,6,3215
30168,6,3203
20025,6,3201
20149,6,3194
20010,6,3183
10058,2,3168
30121,6,3167
10020,2,3165
10059,6,3155
20100,6,3146
30962,6,3143
30044,6,3135
10033,2,3134
20016,6,3134
20068,6,3132
10078,6,3126
20106,5,3115
30551,8,3112
30464,6,3106
31161,6,3106
20025,5,3105
20063,6,3101
20069,6,3101
31266,6,3101
30866,5,3097
20024,6,3094
20108,4,3091
20085,5,3077
30051,6,3075
10049,6,3062
20059,6,3054
30715,5,3052
20129,6,3051
10030,6,3046
30693,6,3046
20125,6,3044
20108,6,3043
20066,6,3040
10005,6,3032
30440,6,3028
10043,6,3022
10051,6,3017
31377,12,3011
345,5,3001
31370,6,3000
20147,6,2999
20117,6,2997
1421,6,2996
20093,6,2994
2701,2,2990
30482,4,2990
31174,6,2986
20065,6,2983
30227,6,2983
30766,6,2971
30849,6,2970
30459,6,2969
20103,6,2963
10068,6,2961
31275,6,2957
30319,6,2945
20114,6,2942
30166,6,2933
30924,4,2933
90227,5,2932
30811,6,2927
20127,6,2925
30426,6,2924
30771,4,2923
20061,6,2922
20128,5,2917
31168,6,2913
10057,6,2900
20130,6,2896
90117,6,2893
30332,6,2882
30415,6,2882
31049,6,2882
31124,2,2881
10064,6,2880
30747,6,2879
20087,4,2866
20035,6,2864
20150,6,2862
20021,6,2851
10024,5,2849
30483,6,2847
30648,6,2847
20018,5,2841
30989,6,2839
10034,4,2837
20124,4,2833
27,1,2832
20091,6,2828
10002,6,2825
31010,6,2821
30500,6,2820
30013,6,2819
10029,2,2815
30395,6,2813
10046,5,2810
31420,6,2808
31438,6,2806
10056,2,2805
90230,5,2805
30172,6,2797
31277,6,2797
20082,6,2793
20112,6,2791
20134,6,2790
31016,5,2785
90126,5,2784
20022,6,2777
31442,5,2769
30760,6,2766
20138,5,2762
20078,6,2753
30070,6,2735
20058,4,2734
31376,6,2734
30471,4,2732
20030,6,2724
20012,6,2722
20121,6,2719
20136,6,2716
20143,6,2715
20126,4,2707
20080,6,2701
20117,5,2699
30006,4,2698
20070,6,2690
20095,6,2680
30971,6,2680
31124,12,2680
20088,4,2676
30300,6,2672
30063,6,2664
30504,6,2660
10046,4,2659
20043,6,2656
31129,6,2655
20076,6,2652
20104,4,2650
30501,6,2650
20107,6,2644
10003,6,2641
30357,6,2638
30780,6,2634
31324,6,2634
20037,6,2632
30418,6,2631
30550,6,2630
20038,6,2625
30718,6,2625
10028,2,2623
30857,6,2617
31143,6,2616
10073,6,2612
20091,5,2612
20028,5,2611
10067,6,2609
90142,4,2607
2337,2,2606
31419,6,2603
31323,6,2600
10023,5,2591
20079,6,2581
31005,6,2578
20004,6,2577
20031,6,2572
20081,4,2572
20094,4,2572
20041,6,2571
10074,6,2566
30645,6,2566
31300,6,2565
31104,6,2564
30586,6,2563
30736,6,2558
20140,6,2557
20154,5,2556
20111,6,2555
30407,6,2555
20023,6,2553
30566,6,2553
2838,2,2552
30346,6,2551
30252,6,2550
10039,6,2548
30551,6,2545
30433,6,2539
31060,6,2539
10038,6,2535
1313,6,2533
30776,6,2532
20120,5,2529
30741,6,2529
30444,6,2527
30111,6,2519
20115,1,2514
31101,6,2513
10019,3,2510
20035,2,2498
20043,5,2497
20089,11,2497
20053,6,2496
30279,6,2494
10010,6,2493
20097,6,2487
20148,6,2484
31016,4,2480
31050,6,2480
30156,6,2479
30274,6,2478
30766,4,2478
10062,6,2476
30554,6,2476
10007,2,2475
20146,6,2472
30999,5,2470
30106,6,2467
10081,6,2464
30159,6,2462
20133,6,2461
20030,5,2459
30997,6,2456
20085,6,2454
30136,6,2453
20105,5,2451
10029,4,2444
30966,6,2443
10034,2,2441
20090,4,2440
31252,11,2440
31015,1,2439
30335,6,2437
10006,6,2436
30937,6,2431
20081,5,2429
30772,6,2423
30249,6,2422
2843,2,2421
556,6,2417
31479,6,2416
20040,11,2414
30352,6,2414
30315,5,2413
30879,14,2412
20001,6,2409
30730,6,2409
31367,6,2408
20089,5,2404
10046,2,2402
30472,6,2400
20139,6,2397
31182,6,2397
31485,4,2397
20093,5,2396
30173,6,2395
1368,4,2392
20145,4,2392
10057,2,2390
2950,2,2385
31274,6,2385
10020,4,2384
30085,6,2380
20077,6,2378
20006,6,2371
20054,5,2369
20002,5,2368
30379,2,2368
30948,6,2367
20106,4,2366
90038,6,2366
31488,6,2364
30795,6,2360
30823,6,2358
20034,5,2357
30543,6,2356
90229,5,2356
30278,6,2354
30285,5,2354
20132,6,2349
31222,6,2349
30291,6,2348
31148,6,2348
20092,4,2345
10011,6,2342
30863,6,2341
20112,4,2337
30965,6,2335
20052,6,2333
20096,6,2331
20144,6,2331
30329,6,2330
20057,6,2328
30896,6,2326
31320,6,2326
31026,6,2325
10017,6,2324
20142,5,2324
10025,5,2323
20019,6,2322
30318,6,2322
20110,5,2321
10040,6,2320
30796,6,2320
30130,6,2319
20034,11,2316
30386,6,2314
90044,7,2314
20048,12,2313
30147,6,2313
10013,5,2311
20056,6,2308
20028,6,2307
20083,4,2301
10063,6,2298
20075,6,2298
31003,6,2296
30250,6,2295
30095,6,2294
10052,2,2293
30151,6,2293
31209,6,2293
1231,6,2292
30004,1,2292
30340,7,2292
20098,5,2291
31325,6,2291
31137,6,2289
31322,6,2286
20029,5,2284
30525,6,2282
30098,6,2281
30122,11,2281
30222,6,2281
30569,6,2275
30535,6,2271
10022,12,2267
20153,6,2266
20080,5,2262
31479,4,2262
10046,11,2261
30809,6,2261
30497,6,2257
20089,4,2256
30355,6,2256
10015,6,2255
20142,6,2253
30975,6,2252
10026,4,2251
30933,1,2250
243,5,2248
20097,5,2246
10042,6,2243
20036,5,2236
30895,6,2236
20122,4,2234
30014,6,2234
30755,6,2232
30973,6,2232
10005,5,2231
30624,6,2229
30951,6,2228
30953,6,2225
31000,6,2223
30406,6,2222
30382,6,2221
20082,5,2220
30315,6,2220
30622,6,2217
31485,6,2214
10031,7,2213
30414,2,2213
10075,7,2212
30694,6,2207
30058,6,2206
31058,6,2202
30984,6,2201
20117,4,2199
30883,6,2199
31318,6,2198
30567,5,2196
30623,5,2196
20039,6,2191
30025,6,2190
10022,4,2189
10022,2,2188
30402,10,2188
30161,6,2186
30308,6,2183
10024,11,2180
30276,5,2180
20126,6,2179
30003,5,2179
30061,2,2178
10046,1,2176
30173,5,2173
30887,6,2171
20145,5,2168
30117,6,2168
31476,6,2167
30536,6,2166
1705,5,2165
20021,5,2161
31010,5,2161
10027,5,2160
30828,6,2160
30944,6,2156
30461,4,2155
31311,4,2155
31476,4,2153
20027,5,2152
30507,6,2152
30877,4,2152
10041,6,2151
10069,6,2150
30759,2,2150
20120,4,2149
20071,6,2148
20151,5,2144
10012,2,2143
10050,6,2143
20155,6,2142
30344,6,2142
10021,11,2141
31051,7,2141
20040,5,2140
31140,6,2140
20013,4,2139
10012,5,2136
30886,6,2136
10024,1,2133
30955,6,2133
571,6,2132
20091,4,2131
31007,6,2129
593,1,2128
31374,6,2123
20055,5,2121
30566,4,2121
20068,5,2120
31459,6,2120
20008,4,2113
30967,6,2113
31484,6,2111
10037,6,2110
10033,5,2109
30097,6,2109
31275,5,2109
20032,6,2106
30170,6,2106
20095,4,2105
30137,6,2103
30475,6,2103
30830,6,2100
20110,4,2098
20110,11,2098
10022,5,2095
20027,2,2094
20033,5,2094
30467,4,2092
20054,4,2089
30135,6,2089
30803,6,2088
31047,6,2088
20094,5,2087
2431,11,2082
31483,6,2082
20062,4,2081
20117,11,2079
31063,6,2079
20121,4,2078
10075,2,2076
30463,6,2076
20067,4,2074
20021,4,2073
30340,16,2072
10053,12,2070
30531,5,2070
10036,6,2068
20003,5,2067
30541,6,2066
20122,5,2065
31192,4,2065
31121,6,2061
30621,6,2059
30541,16,2057
20087,6,2054
30093,6,2054
10035,5,2053
31488,4,2053
30337,6,2049
30643,5,2049
10009,6,2048
30014,4,2048
30414,6,2047
20151,4,2046
30740,6,2046
31359,6,2046
20102,6,2044
30760,4,2044
30262,4,2043
30368,6,2043
31177,6,2043
31154,6,2040
30532,6,2036
10034,5,2035
30763,6,2034
10018,5,2033
30181,6,2033
30744,6,2033
30773,4,2033
30642,6,2032
10024,2,2031
30264,6,2031
30807,4,2031
30781,6,2030
90178,6,2027
671,5,2025
20107,4,2025
30930,6,2025
30026,5,2024
30270,6,2024
30425,5,2024
20062,11,2022
10053,5,2019
20084,5,2016
10058,4,2015
10016,2,2013
20088,12,2013
20093,4,2013
30483,5,2013
30911,6,2013
30512,6,2010
10056,5,2008
30808,6,2004
10031,12,2003
31091,6,2003
31282,16,2003
10025,4,2000
20111,5,2000
20114,5,2000
10074,4,1999
20057,11,1998
20103,5,1998
10026,5,1997
30581,6,1995
20060,5,1994
20007,6,1993
20042,4,1992
30769,4,1992
20017,6,1988
31065,6,1988
10022,7,1985
10007,4,1982
31142,5,1982
30884,6,1981
31053,6,1980
30829,6,1979
20026,12,1978
10014,6,1977
20020,4,1976
20119,6,1976
10027,2,1975
30411,6,1973
10011,5,1972
30108,6,1971
30799,6,1971
30548,6,1969
10021,10,1968
2266,4,1966
20002,6,1966
20136,5,1965
30276,11,1965
10055,5,1964
20029,1,1964
30120,9,1964
30330,6,1964
30769,6,1964
30089,6,1963
30730,4,1963
30277,6,1961
20120,1,1960
10012,12,1959
10044,6,1958
10047,2,1958
30430,6,1956
30547,6,1956
10005,2,1955
30876,6,1955
30342,6,1953
10008,6,1951
30206,6,1951
30749,6,1951
10059,5,1950
30742,6,1950
30247,4,1949
30546,6,1944
30550,5,1944
30888,6,1944
31405,6,1943
10029,5,1941
10035,4,1940
30555,6,1939
10049,12,1938
30759,6,1938
31206,6,1938
20041,5,1934
20100,5,1934
10080,6,1932
20039,5,1932
20044,6,1932
30285,4,1932
20030,4,1931
10033,11,1930
10029,11,1929
10013,11,1927
10060,5,1926
30755,4,1926
30951,5,1926
10056,4,1923
10076,6,1923
20015,6,1922
30780,4,1922
31451,5,1922
20138,6,1921
10024,12,1919
30100,6,1919
31324,4,1919
31175,6,1918
10019,11,1917
20003,12,1914
20009,5,1912
20098,6,1912
31348,6,1912
31143,13,1911
10030,5,1910
31390,6,1909
30536,4,1908
10013,4,1907
10047,4,1906
10044,5,1903
10019,2,1899
30805,6,1899
20110,1,1898
20129,5,1898
20147,5,1898
10054,12,1896
30469,5,1896
30226,6,1895
31223,6,1895
20040,4,1894
10012,4,1893
30063,4,1893
30470,7,1892
31217,6,1892
20005,6,1890
10031,11,1887
10057,5,1887
30866,11,1887
30221,6,1886
30469,6,1886
10075,12,1883
10082,2,1883
30747,4,1881
20018,4,1878
30821,6,1878
30059,6,1877
10020,3,1876
20086,4,1876
30499,6,1876
1092,10,1875
30769,5,1873
30036,7,1872
30889,12,1872
31180,6,1872
10031,5,1871
20100,4,1869
30488,16,1868
30820,4,1867
10024,4,1866
10033,4,1866
10075,5,1866
20127,4,1866
30038,11,1866
1941,6,1865
30013,4,1865
20046,4,1864
20121,5,1864
10022,11,1862
10021,1,1861
20072,4,1860
30304,6,1860
10066,2,1859
10052,5,1857
20035,5,1857
20086,12,1857
20137,5,1857
30918,2,1856
30800,6,1854
20076,4,1852
30918,6,1852
31030,6,1852
10013,2,1850
20127,5,1848
30654,6,1848
31340,6,1847
333,6,1846
10028,4,1846
20036,6,1844
20128,12,1844
30234,11,1844
20072,5,1842
30745,4,1842
30064,5,1841
20104,5,1840
20014,4,1839
30811,5,1839
30677,6,1838
20001,2,1837
30496,6,1836
30843,6,1834
31190,6,1834
20073,4,1832
20106,11,1832
30964,6,1832
30050,6,1830
30968,6,1830
31025,6,1829
20063,4,1828
2012,2,1827
20055,4,1824
31137,4,1824
31069,5,1823
30452,14,1822
10037,2,1821
20020,5,1821
30742,5,1820
10019,5,1818
30420,6,1816
20047,5,1814
10052,1,1813
10052,12,1810
30437,6,1810
10023,4,1809
20020,6,1808
20051,6,1808
20124,1,1806
30326,6,1806
90181,7,1806
30594,6,1805
10028,5,1804
20135,6,1802
30436,6,1802
20048,4,1801
30825,6,1801
30188,6,1800
10052,4,1799
30728,6,1799
30519,6,1796
31443,6,1795
30693,4,1794
30886,5,1794
10004,5,1792
30223,6,1791
30511,6,1791
30957,6,1790
30955,5,1789
20121,2,1788
20150,11,1786
31010,4,1784
30886,4,1783
10004,6,1782
30582,6,1782
31323,4,1782
20124,11,1780
30500,4,1780
30970,6,1780
31389,11,1780
30755,5,1779
20143,5,1778
10055,11,1777
10070,6,1775
31155,6,1775
31271,6,1775
30731,6,1774
30680,6,1771
30141,6,1770
30346,4,1769
20152,1,1764
20101,4,1763
20144,5,1763
30082,6,1763
1269,6,1762
20084,4,1762
20096,5,1761
30230,4,1761
10020,5,1759
10053,2,1758
20152,4,1758
20123,6,1757
30247,6,1756
30302,6,1755
20096,4,1754
30740,4,1754
10001,12,1752
30268,6,1752
20088,5,1751
30678,6,1751
20050,12,1750
10031,2,1749
31009,1,1749
10035,2,1748
30842,6,1745
20117,2,1744
30017,6,1744
30404,6,1744
30305,6,1740
30972,4,1740
30174,6,1738
31026,4,1738
10020,11,1737
10048,4,1737
10073,2,1737
31011,6,1737
10071,6,1731
10074,7,1729
10046,7,1728
20137,11,1728
10047,5,1727
31392,6,1727
20074,4,1722
30230,11,1721
30167,6,1719
20086,5,1718
10018,2,1717
10058,5,1717
20003,4,1717
10023,11,1716
20128,4,1714
31216,4,1713
10042,5,1712
10020,12,1711
10082,6,1711
30151,4,1710
31193,6,1710
20079,4,1708
30370,6,1708
30834,6,1708
31164,1,1708
783,6,1707
10048,5,1707
30325,6,1707
30286,6,1706
90196,6,1706
30029,16,1705
30198,6,1705
20010,4,1704
20025,4,1704
30316,6,1704
30974,2,1704
10053,11,1703
20013,5,1703
30066,6,1701
30911,4,1701
31039,6,1701
30456,5,1700
20146,4,1699
20026,4,1697
269,1,1696
20024,5,1696
20132,5,1696
30437,5,1695
10027,4,1694
30685,6,1691
1858,6,1688
1543,11,1687
30622,4,1687
20110,12,1686
20048,9,1685
30044,5,1685
30618,6,1683
20005,5,1682
10054,5,1680
20022,4,1680
31046,6,1680
30382,5,1679
31477,6,1679
20047,4,1677
20069,5,1677
20039,4,1676
20094,11,1675
10055,7,1673
30498,6,1673
30754,6,1673
30877,6,1673
30082,12,1671
30122,18,1671
30802,6,1671
2045,5,1670
20076,5,1670
20147,4,1670
10012,11,1668
20009,4,1668
20030,2,1668
20061,5,1668
10031,4,1667
30597,2,1667
31407,6,1666
10058,1,1665
30796,4,1665
90107,6,1663
20018,11,1662
20101,5,1661
30102,6,1661
31078,6,1660
31322,1,1660
10024,3,1659
10073,4,1658
20110,14,1658
30965,5,1658
10061,4,1656
10072,5,1656
30976,6,1656
10054,4,1655
20083,12,1655
90180,6,1655
10075,4,1653
30525,5,1653
10063,2,1652
20053,5,1652
30002,6,1651
10045,4,1649
31051,6,1646
10026,11,1645
30522,4,1645
20114,4,1644
30358,6,1643
31101,4,1643
30193,6,1642
30766,5,1642
31036,2,1642
30410,6,1641
30502,6,1641
30548,12,1641
31423,6,1641
30214,6,1640
30514,6,1640
10018,4,1639
10059,2,1639
30531,4,1639
20099,5,1638
30419,6,1638
30660,6,1638
30980,2,1638
31104,4,1638
31035,6,1637
31370,4,1637
30916,6,1636
31338,6,1636
20132,4,1635
30456,6,1634
30593,6,1633
30857,4,1633
31483,7,1633
30112,6,1632
2786,6,1631
20092,11,1630
30689,6,1629
31216,5,1629
30112,4,1628
30714,6,1626
30166,4,1625
30535,5,1624
10077,4,1623
20038,4,1623
30224,6,1622
30693,5,1622
31066,6,1622
10019,12,1621
10039,2,1621
30604,5,1621
10057,12,1620
20035,4,1620
20049,5,1620
30267,4,1620
10055,2,1619
20090,11,1619
20111,4,1619
30008,11,1619
30776,4,1619
31008,2,1619
20023,5,1618
30239,6,1615
31062,6,1615
30329,4,1614
10045,11,1613
30355,2,1613
10047,1,1612
10048,12,1610
30180,6,1609
30970,4,1608
31417,6,1608
20109,6,1607
30403,6,1607
10047,12,1606
20024,4,1606
30365,6,1606
30931,6,1606
31162,4,1606
30945,6,1605
10053,4,1604
20104,11,1604
30507,5,1604
90170,6,1604
20032,4,1603
30301,6,1603
30353,6,1603
30344,2,1602
20133,4,1601
31449,16,1601
10029,7,1600
30854,6,1600
30529,1,1599
20118,4,1596
31308,6,1596
20045,4,1595
30795,4,1595
31016,11,1595
2517,12,1594
30039,6,1593
30520,6,1592
30586,4,1592
30143,6,1590
30208,6,1590
20027,11,1588
30993,5,1588
20063,16,1586
20131,6,1585
1390,4,1584
20027,12,1584
31483,5,1584
10078,2,1583
30531,12,1583
30756,6,1583
30072,6,1579
31072,6,1579
20053,4,1578
20141,5,1578
20141,6,1577
30774,5,1577
586,6,1576
10007,5,1576
20038,16,1576
20064,4,1576
30023,6,1576
30035,6,1576
30765,2,1576
30849,4,1576
20059,11,1575
20099,6,1575
10006,2,1574
20057,4,1574
20140,5,1573
30811,4,1573
10030,7,1572
30345,6,1571
30966,4,1571
31182,5,1570
30483,11,1569
30405,5,1567
30111,4,1566
30264,12,1565
31389,4,1565
10013,1,1564
10061,11,1563
30295,6,1563
20026,1,1562
20113,4,1562
30501,5,1562
30289,6,1561
1317,6,1560
10021,4,1560
30468,14,1560
30811,11,1560
10002,2,1559
20035,11,1559
30863,4,1559
20001,4,1557
20037,12,1557
30013,5,1557
10064,2,1556
20098,4,1555
20026,11,1554
30443,6,1554
31266,12,1554
10072,4,1553
30951,4,1553
10079,5,1552
20065,5,1552
30076,6,1552
30168,5,1552
31005,5,1552
31096,6,1552
20122,11,1551
20086,1,1550
30271,6,1550
10035,11,1548
20104,2,1548
30751,6,1548
30191,6,1547
30324,6,1547
20063,11,1546
20147,1,1545
30236,6,1545
30440,4,1543
30766,11,1543
30483,1,1542
30541,5,1542
20054,12,1541
30485,6,1541
31252,6,1541
31390,4,1541
30188,2,1540
31318,7,1540
20027,4,1539
30376,5,1539
31049,4,1539
20014,5,1538
31054,6,1538
30218,6,1537
30447,6,1537
30743,5,1537
30587,6,1535
20052,5,1534
31448,9,1534
20048,11,1532
20119,4,1532
30762,6,1531
20044,12,1529
20124,16,1529
31038,6,1529
20057,5,1528
20080,4,1528
10046,12,1527
20123,4,1527
30772,4,1527
10060,1,1526
20116,11,1526
30061,6,1526
30466,6,1526
30483,4,1526
30969,6,1526
20126,5,1525
30849,5,1525
20009,1,1524
31320,4,1524
20143,11,1522
30183,6,1522
30416,11,1521
30771,5,1521
20033,4,1519
20143,4,1518
30460,6,1518
20092,5,1517
10011,1,1515
10060,2,1515
30773,5,1515
10076,5,1514
20118,11,1513
30168,4,1513
30985,5,1513
30023,13,1512
30135,4,1511
31282,4,1511
30500,11,1510
31488,5,1510
10009,5,1509
10078,5,1509
10061,5,1508
30291,5,1507
30896,4,1505
10007,12,1504
10010,5,1504
10077,11,1504
10082,12,1504
20034,4,1504
31178,6,1504
31418,6,1502
10027,11,1501
10079,6,1501
20052,4,1501
20146,11,1501
10059,11,1500
30260,5,1500
31136,6,1500
20137,4,1499
30780,5,1499
31325,4,1499
30818,6,1498
10054,2,1497
30414,5,1497
30825,5,1497
20135,5,1496
30527,6,1496
20075,4,1495
30642,5,1494
30736,4,1494
10025,12,1492
20016,5,1492
31470,6,1491
20040,12,1490
20075,5,1490
20151,1,1490
30015,6,1490
30550,4,1490
10039,4,1489
20050,4,1489
10034,12,1488
20085,4,1488
30368,11,1488
30822,6,1488
30843,5,1488
30029,6,1487
20126,7,1485
30831,6,1485
30095,4,1484
30392,6,1484
31345,6,1484
10062,4,1483
31137,5,1483
10029,1,1481
30632,6,1481
30758,6,1481
20089,1,1480
20011,4,1479
30162,6,1479
30442,6,1479
31422,6,1478
10075,11,1477
30496,5,1477
31223,2,1477
30590,7,1476
30215,6,1475
30802,4,1475
10065,2,1474
20105,4,1474
30483,7,1474
30465,6,1473
30742,4,1472
30462,6,1471
10078,4,1470
30079,5,1470
31152,4,1470
31378,16,1470
20153,4,1468
10026,12,1467
30354,6,1467
30662,6,1467
10024,7,1465
30400,5,1465
10015,2,1464
20001,11,1464
20010,5,1463
31195,6,1463
31307,6,1463
20017,5,1462
20121,11,1462
90148,6,1461
90219,6,1461
10011,2,1459
30222,5,1459
30759,4,1458
30795,11,1458
30900,6,1457
31485,5,1457
31389,5,1455
30510,6,1454
30925,6,1454
20087,5,1452
30494,6,1452
10034,1,1450
20006,4,1450
1974,6,1449
30477,14,1449
20064,5,1448
20152,16,1448
30916,4,1448
31340,4,1448
10028,12,1447
20028,1,1447
30355,5,1447
30467,5,1447
31106,6,1447
10047,3,1446
3041,2,1445
20081,11,1445
30325,5,1445
10006,4,1444
31103,6,1444
31152,5,1444
30567,6,1443
30932,6,1443
30908,6,1442
10043,4,1441
20060,4,1441
30038,4,1440
30304,4,1440
10051,5,1438
30440,5,1438
30318,4,1437
30918,5,1437
31400,6,1437
10003,2,1435
10005,4,1435
20004,1,1434
20070,4,1434
30304,2,1434
31439,6,1433
10036,2,1432
20009,11,1432
20035,12,1432
20088,11,1432
30068,6,1432
30346,11,1432
10016,4,1431
30344,5,1431
30916,16,1431
30716,6,1430
31003,5,1430
20059,4,1429
20094,12,1429
30856,6,1429
20040,7,1428
30009,5,1428
30743,6,1428
20037,11,1427
20012,4,1426
30411,4,1426
30973,5,1426
20146,5,1425
10019,7,1424
31068,6,1424
30723,7,1423
20113,12,1422
30971,4,1422
31174,4,1422
31382,6,1422
10073,11,1421
20090,1,1421
30755,16,1421
20124,12,1420
20078,5,1419
30252,4,1419
30300,4,1419
31311,6,1419
90097,6,1419
10072,1,1418
30461,6,1418
31367,4,1418
10073,5,1417
30278,5,1417
30322,6,1417
10030,2,1415
20135,4,1415
31482,6,1414
10050,2,1412
10057,1,1412
20079,5,1412
20145,11,1412
31440,7,1412
31436,5,1411
10016,11,1410
10038,2,1410
30038,5,1409
30185,6,1409
30561,6,1409
31276,6,1409
10066,5,1408
20110,2,1408
30540,6,1408
10051,2,1407
20021,11,1407
30021,7,1407
31325,12,1407
30958,6,1406
10047,11,1405
20061,11,1405
31263,6,1405
10040,5,1404
20133,5,1404
30114,6,1404
30223,4,1404
30643,6,1404
30326,5,1403
31060,4,1403
10007,1,1401
20148,5,1401
30759,11,1400
31042,6,1400
10077,7,1397
20045,5,1397
10001,4,1396
10067,2,1396
20080,11,1396
30424,6,1396
30613,6,1396
30925,5,1395
20001,5,1394
31050,12,1394
31309,6,1394
20030,7,1393
30475,2,1393
30869,1,1393
20026,16,1392
20038,1,1392
20091,1,1392
20091,16,1392
31138,4,1392
30551,4,1391
30491,6,1389
10038,5,1388
30824,6,1388
30303,14,1387
31389,6,1387
10010,11,1386
20084,11,1386
90024,6,1386
10048,11,1385
30031,1,1385
31282,1,1385
20069,4,1384
31408,6,1384
10030,11,1383
30782,6,1383
30421,6,1382
30783,6,1382
30641,6,1381
31090,6,1381
10049,5,1380
20108,5,1380
31094,6,1380
20060,11,1379
31275,16,1379
31323,16,1379
10072,2,1378
20017,4,1378
20130,4,1378
20127,11,1377
2592,1,1376
20003,11,1376
20029,4,1376
31168,5,1376
10026,2,1375
10030,1,1375
30297,6,1375
31128,6,1375
31138,2,1375
31420,4,1375
522,5,1374
90029,11,1374
10054,7,1373
30493,6,1373
30221,4,1372
10069,2,1369
30054,5,1369
90234,11,1369
10058,7,1367
30052,6,1367
30181,5,1367
30378,6,1367
30972,11,1367
10016,10,1366
10033,7,1366
10055,4,1366
20128,1,1366
30434,6,1366
30573,6,1366
30352,4,1365
20089,12,1364
20097,4,1363
30718,5,1363
90037,1,1363
10019,1,1361
20065,11,1361
30685,4,1361
30905,6,1361
31049,11,1361
90215,5,1361
10062,11,1359
10077,5,1358
10060,12,1356
20030,16,1356
30274,4,1356
90149,6,1356
10033,1,1355
10066,4,1355
20124,3,1355
20148,4,1355
30139,6,1354
30385,6,1354
30514,4,1354
31488,12,1354
10052,11,1353
20027,1,1353
20147,7,1353
30044,4,1353
10065,7,1352
30173,16,1352
10050,5,1351
30262,6,1350
30759,5,1350
90018,1,1350
20155,5,1348
30014,5,1348
30248,6,1348
30233,5,1345
31322,11,1345
10062,2,1344
10020,7,1343
20011,11,1343
20049,1,1343
30153,6,1342
10002,7,1341
10029,12,1341
20008,5,1341
20128,11,1341
90040,11,1341
31370,5,1340
30780,11,1339
31367,5,1339
20005,4,1338
10049,2,1337
30469,16,1337
90212,7,1337
30863,2,1336
30974,5,1335
30799,5,1334
31244,6,1332
31048,14,1331
20154,6,1330
30622,2,1330
31435,6,1329
30818,4,1328
30948,5,1328
31016,2,1328
20068,4,1327
31492,6,1327
10010,2,1326
20073,12,1326
31007,12,1326
30155,6,1325
30889,6,1325
10032,11,1324
20060,2,1323
30772,5,1323
30863,11,1323
30206,4,1321
30884,4,1321
31487,4,1321
10064,11,1320
10049,11,1319
10056,11,1319
20055,11,1319
30429,5,1319
30857,11,1319
20147,12,1318
30289,11,1318
30569,4,1318
30874,6,1318
30948,4,1318
20002,16,1317
30861,5,1317
30443,4,1316
31168,11,1316
31483,4,1316
31491,4,1316
276,10,1315
10002,12,1315
10031,1,1315
30437,4,1315
31326,4,1315
10039,5,1313
20149,4,1313
30232,6,1313
31274,4,1313
10032,7,1312
10048,7,1312
30078,6,1312
30181,11,1312
10038,4,1311
10065,11,1311
30328,6,1311
10025,11,1310
